HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Thieves,51,27,5,11,29,25,37,43,10,5,7,,,,,250,11,,83,62,3,64,45,2,48,8,2,21,-44,2,34,-12,2,22.73,51,5,1,0,0,1,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Surge,1,,D,X,,B,O,X,1,,D,X,1,B,O,,1,,D,,,A,O,,,A,D,X,,A,O,,,,D,X,1,B,O,,,A,O,X,5,,6,2,2,0,3,0,3,2,5,3,4,2,1,0,0,0,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Royal Ravens,,,,1,O,10,1,X,X,,D,24,,X,,3,O,13,1,,X,,D,11,1,,X,,D,4,3,62,4,,2,0,1,0,0,0,23,0,0,4,3,3,39,1,3,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Rokkr,0,10,35,30,12,18,9,5,35,34,3,,,,,191,,,21,-62,3,19,-45,2,40,-8,2,65,44,2,46,12,2,17.36,35,0,0,1,1,0,,,Royal Ravens,178,116,62,7,117,155,-38,6,96,166,-70,6,108,153,-45,6,99,151,-52,6,598,741,-143,1,2,0,1,31,,,,,,Desert Siege,Legion,,,O,,1,B,D,,,,O,,,B,D,X,,,O,X,1,A,D,X,1,A,O,,1,A,D,X,1,,O,,,B,D,X,1,A,D,,6,,5,2,1,0,1,1,0,0,6,4,4,2,3,3,3,1,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Ultra,1,X,X,,D,16,,,,,O,12,1,,X,,D,15,,X,,3,O,11,,X,,5,O,0,2,54,8,,3,0,2,0,0,0,23,0,0,8,2,2,31,1,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legion,17,67,-50,2,40,38,2,2,48,40,8,2,21,74,-53,2,12,31,-19,1,138,250,-112,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Breach,32,28,33,40,15,7,2,3,30,24,17,9,1,,,241,13,,56,26,3,39,-58,3,37,-32,3,70,51,2,39,4,2,18.54,40,1,0,0,0,0,,,Guerrillas,39,82,-43,3,19,78,-59,2,69,22,47,2,41,42,-1,2,73,26,47,2,241,250,-9,0,1,1,0,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,18,12,6,66.67%,13,9,6,3,6,5,7,5,1,1,9,6,3,7,5,7,4,1,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Legion,3,23,14,7,18,16,33,39,12,17,11,41,16,,,250,,,30,-26,3,97,58,3,69,32,3,19,-51,2,35,-4,2,19.23,41,3,0,0,0,0,,,Surge,67,17,50,2,38,40,-2,2,40,48,-8,2,74,21,53,2,31,12,19,1,250,138,112,1,0,0,1,9,,,,,,Berlin,Legion,1,,D,X,1,,O,X,,A,D,X,,,O,,1,B,D,X,1,B,O,,,B,D,,1,A,O,X,1,A,D,,,,,,,,,,6,,4,3,2,2,1,1,1,1,5,3,3,2,2,1,2,1,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,,X,,4,O,7,1,,X,,D,8,,X,,4,O,4,1,,X,,D,10,,X,,3,O,7,2,36,11,,3,0,3,0,0,0,18,0,0,11,2,2,18,0,2,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Pts,,3129,,,5,7,5,7,72,,,,,,Berlin,Surge,,,O,,,,D,,1,A,O,,1,,D,X,,B,O,,,B,D,X,1,B,O,X,,A,D,,,A,O,X,,,,,,,,,3,,5,2,2,1,2,1,2,1,4,1,2,1,1,0,1,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,OpTic,1,,X,,D,11,,X,,3,O,2,1,,X,,D,12,,X,,3,O,10,1,,X,,D,14,3,49,6,,2,0,2,0,0,0,12,0,0,6,3,3,37,0,3,3,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,23,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Breach,28,28,30,11,4,54,29,15,22,16,13,,,,,250,11,,95,84,3,57,35,2,45,8,2,33,-12,2,20,-10,2,22.73,54,4,1,0,0,2,,,,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Legion,11,14,21,27,22,0,8,16,18,8,0,,,,,145,,,11,-84,3,22,-35,2,37,-8,2,45,12,2,30,10,2,13.18,27,0,0,2,1,0,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Thieves,1,B,D,X,,B,O,X,,A,D,,1,,O,X,,B,D,,,A,O,X,,B,D,,,B,O,,,,,,,,,,,,,,2,,4,1,3,1,1,0,2,0,4,1,1,1,1,0,3,1,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Ultra,1,X,X,6,O,7,1,X,X,,D,10,,,,2,O,9,1,,X,,D,5,,,,,,,3,31,8,,2,1,1,1,1,1,16,1,0,8,2,2,15,1,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Rokkr,,B,O,,1,B,D,,1,A,O,X,,,D,,1,B,O,X,1,A,D,,1,B,O,X,1,B,D,X,,,,,,,,,,,,,6,,4,3,3,3,1,1,3,2,4,3,1,1,1,1,2,2,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Breach,,,,,D,2,,,,,O,13,1,X,X,,D,12,,X,,4,O,0,,,,,,,1,27,4,,2,0,1,0,0,0,13,0,0,4,2,1,14,1,1,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Royal Ravens,23,34,0,42,13,18,19,10,55,23,13,,,,,250,11,,54,3,3,53,29,2,10,-87,2,97,97,2,36,-27,2,22.73,55,0,1,1,1,2,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Ultra,12,4,57,0,32,29,20,40,0,31,10,,,,,235,,,51,-3,3,24,-29,2,97,87,2,0,-97,2,63,27,2,21.36,57,0,1,2,1,1,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Breach,1,,D,X,,,O,,,A,D,,,B,O,,1,A,D,X,1,,O,X,1,B,D,X,1,B,O,,1,,D,X,,,,,,,,,6,,4,2,1,1,0,0,2,1,5,4,4,4,2,1,1,1,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,,X,,4,O,7,1,,X,,D,14,1,X,X,6,O,12,1,,,,D,11,,,,,,,3,44,10,,2,1,2,1,1,1,19,1,0,10,2,2,25,0,1,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Royal Ravens,9,40,33,13,8,33,21,25,24,13,24,7,,,,250,12,,66,-14,3,68,40,3,58,19,2,37,-4,2,21,-4,2,20.83,40,7,0,0,0,1,,,Royal Ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Legion,,,O,,1,,D,X,1,A,O,X,1,B,D,X,,A,O,,,,D,,,B,O,,,B,D,X,,,O,,,,,,,,,,3,,5,1,1,1,2,1,1,0,4,2,3,2,0,0,2,1,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Thieves,1,,X,,D,10,,X,,3,O,6,,,,,D,13,,X,,3,O,1,,,,,,,1,30,6,,2,0,2,0,0,0,7,0,0,6,2,1,23,0,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Ultra,38,0,17,30,14,16,27,22,11,11,26,1,,,,213,,,80,14,3,28,-40,3,39,-19,2,41,4,2,25,4,2,17.75,38,0,0,1,0,0,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,OpTic,6,41,15,15,10,7,8,39,0,26,10,0,,,,177,12,,23,-32,3,49,-2,3,54,32,2,15,-56,2,36,-15,2,14.75,41,0,0,2,0,0,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Royal Ravens,1,A,D,X,,A,O,X,1,,D,X,1,A,O,X,1,B,D,,,A,O,X,1,,D,,,,O,,,B,D,,,,O,,,B,D,X,5,,5,1,3,1,3,1,0,0,6,4,3,2,1,1,3,1,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Royal Ravens,,,,3,O,8,,,,,D,12,,,,,O,7,,,,,,,,,,,,,0,27,3,,2,0,0,0,0,0,15,0,0,3,1,0,12,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,FaZe,10,2,17,22,30,14,38,5,49,21,31,11,,,,250,,,55,32,3,51,2,3,22,-32,2,71,56,2,51,15,2,20.83,49,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,Total Pts,,0,,,0,0,0,0,0,,,,,,Berlin,Ultra,,A,O,,1,A,D,,,,O,,,A,D,,,B,O,X,1,A,D,,,,O,X,1,,D,X,1,B,O,X,1,,D,X,1,B,O,,6,,6,2,3,1,1,0,3,2,5,4,2,2,3,2,0,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,OpTic,1,X,X,,D,15,1,X,X,6,O,21,1,X,X,,D,6,,,,,,,,,,,,,3,42,6,,1,1,1,1,1,1,21,1,0,6,2,2,21,2,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Total,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,OpTic,22,39,24,12,41,24,31,16,20,21,,,,,,250,10,,46,7,2,70,49,2,40,-10,2,32,-34,2,62,52,2,25.00,41,12,0,0,0,1,,,Breach,445,233,212,20,308,385,-77,17,334,316,18,16,356,357,-1,16,198,304,-106,14,1641,1595,46,3,6,1,4,81,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,FaZe,14,4,24,39,10,25,17,26,27,0,,,,,,186,,,39,-7,2,21,-49,2,50,10,2,66,34,2,10,-52,2,18.60,39,0,0,1,0,0,,,OpTic,395,281,114,18,375,314,61,16,343,262,81,14,244,323,-79,13,248,228,20,13,1605,1408,197,2,4,0,4,74,,,,,,Berlin,OpTic,1,B,D,,,,O,X,1,,D,X,,,O,,1,,D,X,,B,O,,,B,D,,,B,O,X,,A,D,,,,,,,,,,3,,4,0,2,0,0,0,2,0,5,3,2,2,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuscan,FaZe,1,X,X,6,O,11,1,,X,,D,8,,X,,3,O,7,1,,X,,D,4,,,,,,,3,30,9,,2,1,2,1,1,1,18,1,0,9,2,2,12,0,2,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,449,256,193,17,363,230,133,15,366,228,138,14,228,420,-192,14,263,212,51,14,1669,1346,323,7,5,3,9,74,,,,,,Berlin,FaZe,,B,O,X,1,,D,,,,O,,1,,D,X,,,O,,1,B,D,X,1,B,O,X,1,B,D,,1,A,O,X,,,,,,,,,6,,5,2,3,2,1,1,2,1,4,4,2,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuscan,Ultra,,,,,D,9,,X,,3,O,3,1,,X,,D,6,,X,,4,O,1,,,,,,,1,19,7,,2,0,2,0,0,0,4,0,0,7,2,1,15,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
