HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Subliners,60,35,25,2,41,49,-8,2,30,53,-23,2,28,75,-47,2,33,38,-5,2,192,250,-58,0,2,1,0,10,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,10,4,6,40.00%,4,5,2,3,2,1,2,2,0,0,5,2,3,2,2,1,0,1,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Rokkr,12,31,9,27,28,8,2,49,24,13,4,9,29,0,,245,14,,24,-4,3,42,-57,3,87,31,3,51,3,3,41,28,2,17.50,49,0,0,1,0,1,,,Rokkr,22,78,-56,3,83,18,65,2,22,63,-41,2,65,24,41,2,58,43,15,2,250,226,24,0,0,0,0,11,,,,,,Desert Siege,Rokkr,1,,D,X,1,A,O,X,1,,D,X,1,,O,,,A,D,X,,,O,,,B,D,X,1,A,O,,1,A,D,X,,,,,,,,,6,,4,3,1,1,2,2,0,0,5,3,5,3,2,1,1,0,,,Subliners,11,5,6,45.45%,5,5,4,1,2,2,1,1,1,1,6,1,5,3,0,5,1,1,0,,,,,,Tuscan,Mutineers,1,X,X,6,O,9,1,,X,,D,9,,X,,3,O,4,,,,,D,0,,,,,D,0,2,22,9,,2,1,2,1,1,1,13,1,0,9,3,1,9,0,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Breach,3,23,33,22,11,12,41,0,23,2,13,35,23,3,,244,,,28,4,3,99,57,3,56,-31,3,48,-3,3,13,-28,2,17.43,41,0,0,1,0,1,,,Royal Ravens,35,60,-25,2,49,41,8,2,53,30,23,2,75,28,47,2,38,33,5,2,250,192,58,1,0,0,2,10,,,,,,Desert Siege,Breach,,,O,,,A,D,,,,O,,,,D,X,1,A,O,,1,,D,X,1,B,O,,,A,D,X,,A,O,,,,,,,,,,3,,5,2,0,0,2,1,1,1,4,1,3,1,2,0,0,0,,,Rokkr,10,4,6,40.00%,5,5,2,3,2,2,2,1,0,0,5,2,3,3,2,2,0,1,0,,,,,,Tuscan,Surge,,,,,D,3,,X,,3,O,2,1,,X,,D,12,1,X,,3,O,8,1,X,,4,O,3,3,28,10,,3,2,3,2,0,0,13,0,2,10,2,1,15,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legion,11,102,-91,3,35,18,17,2,18,55,-37,2,43,36,7,2,54,39,15,2,161,250,-89,0,1,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Ultra,294,151,143,11,107,213,-106,8,190,143,47,8,138,221,-83,8,189,122,67,8,918,850,68,1,3,2,3,43,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,8,2,6,25.00%,4,4,1,3,1,1,0,0,0,0,4,1,3,3,0,2,1,1,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,OpTic,17,22,20,38,46,8,14,30,34,21,,,,,,250,10,,25,-39,2,36,-19,2,50,15,2,72,32,2,67,63,2,25.00,46,8,0,0,0,1,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,26,14,12,53.85%,11,13,7,6,3,2,5,3,2,2,13,7,6,8,6,5,2,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Royal Ravens,25,22,17,16,4,39,33,18,24,0,,,,,,198,,,64,39,2,55,19,2,35,-15,2,40,-32,2,4,-63,2,19.80,39,0,0,1,0,0,,,Surge,162,153,9,7,112,140,-28,6,119,195,-76,6,180,103,77,6,115,100,15,5,688,691,-3,0,1,1,2,30,,,,,,Bocage,OpTic,1,,D,X,,A,O,X,,A,D,,,,O,X,,B,D,,,B,O,,1,,D,X,1,B,O,,1,,D,X,1,B,O,X,1,,O,,6,,6,3,3,1,1,0,3,2,5,3,3,3,1,0,1,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Thieves,,X,,3,O,6,,,,,D,8,,X,,4,O,0,,,,,,,,,,,,,0,14,7,,2,0,2,0,0,0,6,0,0,7,1,0,8,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Pts,,4537,,,5,13,5,13,105,,,,,,Bocage,Royal Ravens,,,O,,1,A,D,,1,A,O,X,1,,D,,1,B,O,X,1,B,D,X,,,O,,,B,D,X,,,O,,,B,D,,,,D,X,5,,5,2,2,2,1,1,1,1,6,3,3,1,1,1,3,1,,,Surge,21,10,11,47.62%,13,11,7,4,6,4,6,4,2,2,10,3,7,7,2,2,1,2,0,,,,,,Gavutu,FaZe,1,,X,,D,9,1,X,X,6,O,10,1,,X,,D,6,,,,,,,,,,,,,3,25,6,,1,1,1,1,1,1,10,1,0,6,2,2,15,0,2,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,22,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Ultra,8,37,34,13,8,12,31,12,25,31,3,3,,,,217,12,,23,-38,3,71,51,3,46,15,2,38,-16,2,39,-7,2,18.08,37,3,0,0,0,1,,,,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Rokkr,8,3,1,24,25,11,17,30,30,21,42,0,,,,212,,,61,38,3,20,-51,3,31,-15,2,54,16,2,46,7,2,17.67,42,0,0,1,0,0,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Rokkr,,B,D,X,1,A,O,X,,A,D,,1,,O,X,1,,D,X,,,O,,1,,D,X,,,O,,,A,D,,,A,O,,,,,,4,,5,2,2,2,2,1,0,0,5,2,3,2,2,0,1,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Mutineers,,X,,3,O,1,1,,X,,D,3,,X,,3,O,3,,,,,D,0,,,,,,,1,7,6,,2,0,2,0,0,0,4,0,0,6,2,1,3,0,1,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Ultra,1,B,O,,,A,D,,1,A,O,X,,,D,,,,O,,1,,D,X,,,O,,1,,D,X,1,A,O,X,1,A,D,X,,,,,6,,5,3,2,2,2,2,1,1,5,3,3,3,2,1,0,0,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Ultra,1,,X,,D,9,,X,,3,O,0,1,,X,,D,10,1,X,,4,O,2,,,,,,,3,21,7,,2,1,2,1,0,0,2,0,1,7,2,2,19,0,2,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Surge,24,3,37,21,31,0,34,8,30,,,,,,,188,9,,24,-44,2,37,-11,2,45,-45,2,51,24,2,31,14,1,20.89,37,0,0,1,1,0,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Mutineers,15,35,47,11,17,53,13,43,16,,,,,,,250,,,68,44,2,48,11,2,90,45,2,27,-24,2,17,-14,1,27.78,53,11,1,0,0,1,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Surge,,B,D,,,,O,,1,A,D,X,1,B,O,X,,B,D,,,,O,X,1,,D,X,1,A,O,X,1,,D,X,1,B,O,X,,,,,6,,5,3,4,3,1,1,2,2,5,3,3,3,1,1,2,0,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,OpTic,,X,,4,O,0,,,,,D,6,,X,,4,O,0,,,,,,,,,,,,,0,6,8,,2,0,2,0,0,0,0,0,0,8,1,0,6,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Surge,27,35,3,54,1,16,24,29,3,12,46,,,,,250,11,,89,39,3,59,37,2,32,-21,2,57,22,2,13,-21,2,22.73,54,1,1,0,0,2,,,Royal Ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Mutineers,1,B,O,X,1,,D,X,,A,O,,,B,D,,1,B,O,X,1,,D,,,,O,,,A,D,,,,O,,,B,D,,,,,,4,,5,2,2,2,1,0,2,2,5,2,1,1,1,0,2,0,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Thieves,1,,X,,D,11,1,X,X,6,O,9,1,,X,,D,10,,,,,,,,,,,,,3,30,6,,1,1,1,1,1,1,9,1,0,6,2,2,21,0,2,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Mutineers,19,11,40,0,20,31,11,13,35,14,0,,,,,194,,,50,-39,3,22,-37,2,53,21,2,35,-22,2,34,21,2,17.64,40,0,0,2,1,0,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,FaZe,12,37,25,53,4,44,30,36,9,,,,,,,250,9,,56,22,2,67,57,2,61,25,2,62,37,2,4,-29,1,27.78,53,4,1,0,0,2,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,FaZe,1,,D,X,1,A,O,,1,,D,X,1,B,O,,1,,D,X,1,,O,,,,,,,,,,,,,,,,,,,,,,6,,3,3,0,0,1,1,1,1,3,3,3,3,0,0,0,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,,X,,5,O,2,1,,X,,D,5,,X,,3,O,4,1,,X,,D,12,,,,,D,7,2,30,8,,2,0,2,0,0,0,6,0,0,8,3,2,24,0,2,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Thieves,29,0,23,0,33,5,10,13,25,,,,,,,138,,,34,-22,2,10,-57,2,36,-25,2,25,-37,2,33,29,1,15.33,33,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,Total Pts,,0,,,0,0,0,0,0,,,,,,Bocage,Thieves,,,O,,,A,D,,,,O,,,B,D,X,,,O,,,,D,X,,,,,,,,,,,,,,,,,,,,,0,,3,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Surge,1,,X,,D,5,,X,,3,O,2,1,,X,,D,8,,X,,3,O,2,1,X,X,6,O,4,3,21,12,,3,1,3,1,1,1,8,1,0,12,2,2,13,0,2,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Total,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Ultra,8,22,26,31,16,2,34,4,43,5,11,43,5,,,250,13,,21,-13,3,99,69,3,35,-28,3,74,69,2,21,-61,2,19.23,43,2,0,0,0,0,,,Breach,28,24,4,3,99,42,57,3,56,87,-31,3,48,51,-3,3,13,41,-28,2,244,245,-1,0,1,0,1,14,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Mutineers,5,22,16,1,40,13,7,30,4,42,16,1,17,,,214,,,34,13,3,30,-69,3,63,28,3,5,-69,2,82,61,2,16.46,42,1,0,0,0,0,,,OpTic,325,275,50,16,190,387,-197,14,285,245,40,13,290,248,42,12,277,162,115,12,1367,1317,50,2,4,1,7,67,,,,,,Berlin,Ultra,,B,D,,1,,O,X,,A,D,X,1,A,O,X,1,A,D,,1,A,O,X,,A,D,X,1,A,O,X,1,,D,X,,,,,,,,,6,,4,4,4,4,3,3,0,0,5,2,3,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin,Thieves,1,X,X,6,O,24,1,,X,,D,2,,X,,5,O,2,1,,X,,D,5,,,,,,,3,33,11,,2,1,2,1,1,1,26,1,0,11,2,2,7,0,2,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,364,363,1,19,290,381,-91,14,294,347,-53,14,295,320,-25,14,219,242,-23,13,1462,1653,-191,2,7,3,3,74,,,,,,Berlin,Mutineers,1,B,O,X,,,D,,1,A,O,,,A,D,,,A,O,X,,A,D,,1,A,O,,,A,D,,,,O,,,,,,,,,,3,,5,3,2,1,3,2,1,1,4,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin,Ultra,,,,,D,8,,X,,5,O,0,1,,X,,D,4,,X,,5,O,0,,,,,,,1,12,10,,2,0,2,0,0,0,0,0,0,10,2,1,12,0,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,
