HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Subliners,57,32,25,2,23,61,-38,2,56,37,19,2,50,47,3,2,25,73,-48,2,211,250,-39,0,1,0,0,10,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,19,9,10,47.37%,9,10,5,5,5,4,4,3,0,0,9,4,5,4,2,3,1,3,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,OpTic,27,38,25,9,20,15,21,23,9,40,1,2,,,,230,12,,43,-37,3,61,35,3,48,8,2,18,-53,2,60,27,2,19.17,40,1,0,0,0,0,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,OpTic,,A,D,,1,,O,,1,,D,X,,,O,X,1,A,D,,,,O,,1,,D,,,B,O,,,,D,,1,B,O,X,,B,O,X,5,,6,2,3,1,0,0,3,1,5,3,1,1,2,1,0,0,,,Subliners,21,9,12,42.86%,8,11,5,6,4,2,4,2,1,1,10,4,6,4,4,3,1,3,0,,,,,,Gavutu,Breach,,,,1,O,8,,,,,D,0,,,,2,O,7,,,,,,,,,,,,,0,15,3,,2,0,0,0,0,0,15,0,0,3,1,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Thieves,19,6,15,25,25,23,13,25,46,8,38,7,,,,250,,,80,37,3,26,-35,3,40,-8,2,71,53,2,33,-27,2,20.83,46,6,0,0,0,0,,,Royal Ravens,85,42,43,3,56,63,-7,3,49,23,26,3,29,63,-34,2,31,57,-26,2,250,248,2,0,0,0,1,13,,,,,,Bocage,Thieves,1,A,O,X,,,D,X,,,O,,1,,D,,,A,O,X,1,,D,X,,,O,X,1,B,D,X,1,,O,X,,B,D,,1,B,D,,6,,5,2,4,2,2,1,0,0,6,4,3,2,0,0,3,2,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Mutineers,1,X,X,,D,17,1,X,,5,O,14,1,X,X,,D,13,,,,,,,,,,,,,3,44,5,,1,1,1,1,0,0,14,0,1,5,2,2,30,2,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legion,42,85,-43,3,63,56,7,3,23,49,-26,3,63,29,34,2,57,31,26,2,248,250,-2,0,1,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,16,4,12,25.00%,6,8,2,6,4,1,3,1,1,1,8,2,6,2,1,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Ultra,108,38,70,3,45,51,-6,3,1,57,-56,2,51,42,9,2,36,62,-26,2,241,250,-9,2,3,1,1,12,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,OpTic,30,36,17,30,6,44,5,52,15,15,,,,,,250,10,,74,49,2,41,15,2,69,36,2,45,33,2,21,6,2,25.00,52,5,1,0,0,3,,,Guerrillas,158,281,-123,11,188,202,-14,9,159,159,0,8,209,168,41,8,167,158,9,7,881,968,-87,3,2,2,7,43,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,11,6,5,54.55%,5,5,2,3,3,2,1,1,2,1,6,4,2,2,2,2,2,2,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Thieves,17,2,33,0,15,8,24,0,12,0,,,,,,111,,,25,-49,2,26,-15,2,33,-36,2,12,-33,2,15,-6,2,11.10,33,0,0,3,1,0,,,Surge,111,77,34,4,100,86,14,4,105,74,31,4,78,114,-36,4,66,59,7,3,460,410,50,0,1,1,1,19,,,,,,Tuscan,Thieves,,,D,,1,A,O,X,1,,D,X,1,B,O,X,,B,D,X,1,,O,X,,,D,,,,O,,,B,D,,,A,O,,,,,,4,,5,3,3,3,2,1,1,1,5,1,2,1,0,0,2,0,,,Guerrillas,36,23,13,63.89%,23,18,11,7,12,10,4,2,5,3,18,12,6,11,10,4,1,2,1,,,,,,Gavutu,FaZe,,X,,4,O,1,1,X,X,,D,24,1,X,X,5,O,5,1,,X,,D,7,,,,,,,3,37,9,,2,1,2,1,1,1,6,1,0,9,2,2,31,1,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Pts,,3748,,,6,12,6,12,88,,,,,,Tuscan,OpTic,1,,O,X,,A,D,,,,O,,,B,D,,1,B,O,,,,D,,1,,O,X,1,,D,X,1,B,O,X,1,A,D,X,,,,,6,,5,4,3,3,0,0,2,2,5,2,2,2,2,1,1,0,,,Surge,30,16,14,53.33%,15,15,8,7,7,7,2,2,3,3,15,8,7,8,7,3,1,3,1,,,,,,Gavutu,Surge,1,,X,,D,1,,,,,O,11,,,,,D,5,,X,,3,O,3,,,,,,,1,20,3,,2,0,1,0,0,0,14,0,0,3,2,1,6,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,51,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Breach,13,51,34,0,32,0,48,56,16,,,,,,,250,9,,13,-66,2,99,99,2,90,75,2,16,-56,2,32,24,1,27.78,56,0,2,2,1,3,,,,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Mutineers,24,0,15,49,8,55,0,0,23,,,,,,,174,,,79,66,2,0,-99,2,15,-75,2,72,56,2,8,-24,1,19.33,55,0,1,3,2,2,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Breach,,A,D,X,,,O,,1,,D,X,1,,O,X,1,A,D,X,1,,O,X,,,D,,,B,O,,1,,D,X,1,B,O,X,,,,,6,,5,3,3,3,0,0,2,1,5,3,4,3,2,1,0,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,OpTic,1,X,X,6,O,15,1,X,X,,D,21,,,,3,O,9,1,X,X,,D,16,,,,,,,3,61,9,,2,1,1,1,1,1,24,1,0,9,2,2,37,2,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Mutineers,1,A,O,,1,,D,X,,,O,,,,D,,,A,O,,,,D,,1,,O,X,1,B,D,X,,,O,,,B,D,,,,,,4,,5,2,1,1,2,1,0,0,5,2,2,2,0,0,2,1,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Mutineers,,,,,D,3,,,,1,O,12,1,X,X,,D,12,,,,1,O,11,,,,,,,1,38,2,,2,0,0,0,0,0,23,0,0,2,2,1,15,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Breach,17,13,51,0,3,42,24,12,26,7,11,,,,,206,11,,70,-1,3,37,-2,2,63,18,2,26,-38,2,10,-21,2,18.73,51,0,1,1,0,0,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Mutineers,22,30,1,45,22,10,9,44,19,9,39,,,,,250,,,71,1,3,39,2,2,45,-18,2,64,38,2,31,21,2,22.73,45,1,0,0,1,1,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Mutineers,,A,D,X,,B,O,,1,,D,X,,A,O,X,,,D,,,B,O,,,,D,X,,,,,,,,,,,,,,,,,1,,3,0,1,0,1,0,2,0,4,1,3,1,1,0,0,0,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Guerrillas,,,,,O,10,,,,,D,3,1,X,X,6,O,23,1,,X,,D,6,1,X,,4,O,5,3,47,10,,3,2,2,2,1,1,38,1,1,10,2,1,9,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,FaZe,5,18,34,45,16,52,22,9,33,16,,,,,,250,10,,57,14,2,40,-7,2,43,3,2,78,49,2,32,-19,2,25.00,52,5,1,0,0,1,,,Royal Ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Breach,1,A,O,,1,B,D,X,,,O,,1,A,D,,1,,O,X,1,B,D,X,1,,O,,,,,,,,,,,,,,,,,,6,,4,3,1,1,1,1,0,0,3,3,2,2,1,1,2,2,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Surge,1,X,X,,D,21,1,X,X,6,O,15,,,,,D,7,,X,,3,O,6,,,,,D,0,2,49,9,,2,1,2,1,1,1,21,1,0,9,3,1,28,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Surge,43,24,9,9,35,0,23,31,20,16,,,,,,210,,,43,-14,2,47,7,2,40,-3,2,29,-49,2,51,19,2,21.00,43,0,0,1,1,0,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,FaZe,13,12,18,40,9,13,37,6,10,33,9,18,11,,,229,13,,35,-6,3,67,5,3,35,-52,3,50,22,2,42,10,2,17.62,40,6,0,0,0,1,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,1,,D,X,1,B,O,X,1,,D,X,,,O,,,B,D,,1,B,O,X,,,D,,,,O,,,,D,,,,O,X,,,,,4,,5,2,3,2,0,0,2,2,5,2,2,2,0,0,1,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Breach,1,X,,4,O,4,1,,X,,D,5,,X,,3,O,4,,,,,D,11,,X,,5,O,4,2,28,12,,3,1,3,1,0,0,12,0,1,12,2,1,16,0,1,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Surge,2,33,29,7,19,17,0,42,21,13,22,29,16,,,250,,,41,6,3,62,-5,3,87,52,3,28,-22,2,32,-10,2,19.23,42,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,Total Pts,,0,,,0,0,0,0,0,,,,,,Tuscan,Surge,,,O,,,B,D,,,,O,,1,,D,X,1,B,O,X,,B,D,,1,,O,X,1,,D,X,1,,O,X,1,,D,,,,,,6,,5,3,3,3,0,0,1,1,5,3,2,2,0,0,2,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,,,,,D,0,,X,,3,O,0,1,,X,,D,12,1,X,X,6,O,14,1,,X,,D,9,3,35,9,,2,1,2,1,1,1,14,1,0,9,3,2,21,0,2,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Total,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,OpTic,0,16,11,42,20,26,35,0,44,41,13,,,,,248,11,,39,-32,3,51,21,2,11,-79,2,86,62,2,61,26,2,22.55,44,0,0,2,0,0,,,Breach,279,372,-93,15,330,233,97,13,361,207,154,13,213,314,-101,12,137,199,-62,9,1320,1325,-5,4,10,4,6,62,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Mutineers,40,16,44,10,23,17,14,46,14,12,14,,,,,250,,,71,32,3,30,-21,2,90,79,2,24,-62,2,35,-26,2,22.73,46,10,0,0,0,2,,,OpTic,356,352,4,18,354,177,177,15,318,377,-59,14,303,260,43,14,262,252,10,13,1593,1418,175,2,3,2,6,74,,,,,,Berlin,Surge,,A,D,X,,,O,,1,,D,X,,A,O,,,A,D,,1,,O,X,1,B,D,X,1,B,O,X,1,,D,X,,A,O,,,B,D,,5,,5,2,2,2,2,0,1,1,6,3,4,3,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,Guerrillas,,X,,3,O,4,1,X,X,,D,20,,,,,O,13,1,,X,,D,3,,X,,4,O,0,2,40,7,,3,0,2,0,0,0,17,0,0,7,2,2,23,1,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,190,223,-33,10,151,183,-32,9,141,238,-97,8,174,149,25,8,143,148,-5,8,799,941,-142,0,4,1,1,43,,,,,,Berlin,FaZe,1,A,O,,1,,D,X,,,O,,1,A,D,X,1,A,O,X,,,D,,,B,O,,,B,D,,,,O,,1,A,D,X,1,B,O,X,6,,6,3,2,2,2,2,2,1,5,3,3,3,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,Mutineers,1,,X,,D,2,,,,,O,13,1,X,X,,D,23,,X,,4,O,0,1,,X,,D,3,3,41,4,,2,0,1,0,0,0,13,0,0,4,3,3,28,1,3,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,
